timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1682549549768,0,Delete project phase,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 44: http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},Thread group 1-16,text,false,,1213,0,76,76,http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},0,0,0
1682549549768,0,Delete project phase,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 44: http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},Thread group 1-84,text,false,,1213,0,76,76,http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},0,0,0
1682549549768,0,Delete project,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 46: http://172.16.1.2:32785/api-gateway/projects/${project_id},Thread group 1-16,text,false,,1209,0,76,76,http://172.16.1.2:32785/api-gateway/projects/${project_id},0,0,0
1682549549768,0,Delete project,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 46: http://172.16.1.2:32785/api-gateway/projects/${project_id},Thread group 1-84,text,false,,1209,0,76,76,http://172.16.1.2:32785/api-gateway/projects/${project_id},0,0,0
1682549520019,29750,Get all project phases,500,Internal Server Error,Thread group 1-40,,false,,111,137,74,74,http://172.16.1.2:32785/api-gateway/phases,29750,0,0
1682549549769,0,Delete project phase,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 44: http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},Thread group 1-40,text,false,,1213,0,74,74,http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},0,0,0
1682549549769,0,Delete project,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 46: http://172.16.1.2:32785/api-gateway/projects/${project_id},Thread group 1-40,text,false,,1209,0,74,74,http://172.16.1.2:32785/api-gateway/projects/${project_id},0,0,0
1682549520029,29740,Get all project phases,500,Internal Server Error,Thread group 1-68,,false,,111,137,74,74,http://172.16.1.2:32785/api-gateway/phases,29740,0,0
1682549520025,29745,Get all project phases,500,Internal Server Error,Thread group 1-20,,false,,111,137,74,74,http://172.16.1.2:32785/api-gateway/phases,29745,0,0
1682549549770,0,Delete project phase,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 44: http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},Thread group 1-68,text,false,,1213,0,74,74,http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},0,0,0
1682549549770,0,Delete project,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 46: http://172.16.1.2:32785/api-gateway/projects/${project_id},Thread group 1-68,text,false,,1209,0,74,74,http://172.16.1.2:32785/api-gateway/projects/${project_id},0,0,0
1682549549770,0,Delete project phase,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 44: http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},Thread group 1-20,text,false,,1213,0,73,73,http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},0,0,0
1682549549770,0,Delete project,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 46: http://172.16.1.2:32785/api-gateway/projects/${project_id},Thread group 1-20,text,false,,1209,0,72,72,http://172.16.1.2:32785/api-gateway/projects/${project_id},0,0,0
1682549520015,29756,Get all project phases,500,Internal Server Error,Thread group 1-62,,false,,111,137,71,71,http://172.16.1.2:32785/api-gateway/phases,29756,0,0
1682549520023,29748,Get all project phases,500,Internal Server Error,Thread group 1-12,,false,,111,137,71,71,http://172.16.1.2:32785/api-gateway/phases,29748,0,0
1682549549771,0,Delete project phase,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 44: http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},Thread group 1-62,text,false,,1213,0,71,71,http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},0,0,0
1682549549771,0,Delete project,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 46: http://172.16.1.2:32785/api-gateway/projects/${project_id},Thread group 1-62,text,false,,1209,0,71,71,http://172.16.1.2:32785/api-gateway/projects/${project_id},0,0,0
1682549520023,29748,Get all project phases,500,Internal Server Error,Thread group 1-1,,false,,111,137,71,71,http://172.16.1.2:32785/api-gateway/phases,29748,0,0
1682549549771,0,Delete project phase,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 44: http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},Thread group 1-12,text,false,,1213,0,71,71,http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},0,0,0
1682549549772,0,Delete project,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 46: http://172.16.1.2:32785/api-gateway/projects/${project_id},Thread group 1-12,text,false,,1209,0,71,71,http://172.16.1.2:32785/api-gateway/projects/${project_id},0,0,0
1682549549772,0,Delete project phase,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 44: http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},Thread group 1-1,text,false,,1213,0,71,71,http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},0,0,0
1682549549772,0,Delete project,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 46: http://172.16.1.2:32785/api-gateway/projects/${project_id},Thread group 1-1,text,false,,1209,0,70,70,http://172.16.1.2:32785/api-gateway/projects/${project_id},0,0,0
1682549520013,29760,Get all project phases,500,Internal Server Error,Thread group 1-53,,false,,111,137,68,68,http://172.16.1.2:32785/api-gateway/phases,29760,0,0
1682549549773,0,Delete project phase,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 44: http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},Thread group 1-53,text,false,,1213,0,68,68,http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},0,0,0
1682549520011,29762,Get all project phases,500,Internal Server Error,Thread group 1-73,,false,,111,137,68,68,http://172.16.1.2:32785/api-gateway/phases,29762,0,0
1682549520027,29746,Get all project phases,500,Internal Server Error,Thread group 1-41,,false,,111,137,68,68,http://172.16.1.2:32785/api-gateway/phases,29746,0,0
1682549549773,0,Delete project,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 46: http://172.16.1.2:32785/api-gateway/projects/${project_id},Thread group 1-53,text,false,,1209,0,68,68,http://172.16.1.2:32785/api-gateway/projects/${project_id},0,0,0
1682549520013,29761,Get all project phases,500,Internal Server Error,Thread group 1-5,,false,,111,137,68,68,http://172.16.1.2:32785/api-gateway/phases,29761,0,0
1682549549774,0,Delete project phase,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 44: http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},Thread group 1-41,text,false,,1213,0,68,68,http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},0,0,0
1682549549774,0,Delete project phase,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 44: http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},Thread group 1-73,text,false,,1213,0,68,68,http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},0,0,0
1682549549774,0,Delete project phase,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 44: http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},Thread group 1-5,text,false,,1213,0,67,67,http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},0,0,0
1682549549774,0,Delete project,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 46: http://172.16.1.2:32785/api-gateway/projects/${project_id},Thread group 1-41,text,false,,1209,0,67,67,http://172.16.1.2:32785/api-gateway/projects/${project_id},0,0,0
1682549549774,0,Delete project,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 46: http://172.16.1.2:32785/api-gateway/projects/${project_id},Thread group 1-73,text,false,,1209,0,67,67,http://172.16.1.2:32785/api-gateway/projects/${project_id},0,0,0
1682549549774,0,Delete project,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 46: http://172.16.1.2:32785/api-gateway/projects/${project_id},Thread group 1-5,text,false,,1209,0,67,67,http://172.16.1.2:32785/api-gateway/projects/${project_id},0,0,0
1682549520015,29760,Get all project phases,500,Internal Server Error,Thread group 1-29,,false,,111,137,64,64,http://172.16.1.2:32785/api-gateway/phases,29760,0,0
1682549520011,29764,Get all project phases,500,Internal Server Error,Thread group 1-49,,false,,111,137,64,64,http://172.16.1.2:32785/api-gateway/phases,29764,0,0
1682549520027,29748,Get all project phases,500,Internal Server Error,Thread group 1-81,,false,,111,137,64,64,http://172.16.1.2:32785/api-gateway/phases,29748,0,0
1682549520013,29762,Get all project phases,500,Internal Server Error,Thread group 1-25,,false,,111,137,64,64,http://172.16.1.2:32785/api-gateway/phases,29762,0,0
1682549549775,0,Delete project phase,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 44: http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},Thread group 1-29,text,false,,1213,0,64,64,http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},0,0,0
1682549549775,0,Delete project phase,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 44: http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},Thread group 1-49,text,false,,1213,0,64,64,http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},0,0,0
1682549549776,0,Delete project phase,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 44: http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},Thread group 1-25,text,false,,1213,0,64,64,http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},0,0,0
1682549549776,0,Delete project phase,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 44: http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},Thread group 1-81,text,false,,1213,0,64,64,http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},0,0,0
1682549549776,0,Delete project,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 46: http://172.16.1.2:32785/api-gateway/projects/${project_id},Thread group 1-29,text,false,,1209,0,64,64,http://172.16.1.2:32785/api-gateway/projects/${project_id},0,0,0
1682549549776,0,Delete project,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 46: http://172.16.1.2:32785/api-gateway/projects/${project_id},Thread group 1-49,text,false,,1209,0,64,64,http://172.16.1.2:32785/api-gateway/projects/${project_id},0,0,0
1682549549776,0,Delete project,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 46: http://172.16.1.2:32785/api-gateway/projects/${project_id},Thread group 1-25,text,false,,1209,0,64,64,http://172.16.1.2:32785/api-gateway/projects/${project_id},0,0,0
1682549549776,0,Delete project,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 46: http://172.16.1.2:32785/api-gateway/projects/${project_id},Thread group 1-81,text,false,,1209,0,64,64,http://172.16.1.2:32785/api-gateway/projects/${project_id},0,0,0
1682549520025,29752,Get all project phases,500,Internal Server Error,Thread group 1-6,,false,,111,137,60,60,http://172.16.1.2:32785/api-gateway/phases,29752,0,0
1682549549777,0,Delete project phase,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 44: http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},Thread group 1-6,text,false,,1213,0,60,60,http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},0,0,0
1682549520009,29768,Get all project phases,500,Internal Server Error,Thread group 1-65,,false,,111,137,60,60,http://172.16.1.2:32785/api-gateway/phases,29768,0,0
1682549520025,29753,Get all project phases,500,Internal Server Error,Thread group 1-8,,false,,111,137,60,60,http://172.16.1.2:32785/api-gateway/phases,29753,0,0
1682549549778,0,Delete project,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 46: http://172.16.1.2:32785/api-gateway/projects/${project_id},Thread group 1-6,text,false,,1209,0,60,60,http://172.16.1.2:32785/api-gateway/projects/${project_id},0,0,0
1682549520015,29763,Get all project phases,500,Internal Server Error,Thread group 1-98,,false,,111,137,60,60,http://172.16.1.2:32785/api-gateway/phases,29763,0,0
1682549520025,29753,Get all project phases,500,Internal Server Error,Thread group 1-22,,false,,111,137,60,60,http://172.16.1.2:32785/api-gateway/phases,29753,0,0
1682549549778,0,Delete project phase,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 44: http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},Thread group 1-65,text,false,,1213,0,60,60,http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},0,0,0
1682549549778,0,Delete project phase,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 44: http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},Thread group 1-8,text,false,,1213,0,60,60,http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},0,0,0
1682549549778,0,Delete project phase,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 44: http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},Thread group 1-98,text,false,,1213,0,60,60,http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},0,0,0
1682549549778,0,Delete project,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 46: http://172.16.1.2:32785/api-gateway/projects/${project_id},Thread group 1-65,text,false,,1209,0,59,59,http://172.16.1.2:32785/api-gateway/projects/${project_id},0,0,0
1682549549778,0,Delete project,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 46: http://172.16.1.2:32785/api-gateway/projects/${project_id},Thread group 1-8,text,false,,1209,0,59,59,http://172.16.1.2:32785/api-gateway/projects/${project_id},0,0,0
1682549549778,0,Delete project,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 46: http://172.16.1.2:32785/api-gateway/projects/${project_id},Thread group 1-98,text,false,,1209,0,59,59,http://172.16.1.2:32785/api-gateway/projects/${project_id},0,0,0
1682549549778,0,Delete project phase,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 44: http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},Thread group 1-22,text,false,,1213,0,59,59,http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},0,0,0
1682549549778,0,Delete project,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 46: http://172.16.1.2:32785/api-gateway/projects/${project_id},Thread group 1-22,text,false,,1209,0,59,59,http://172.16.1.2:32785/api-gateway/projects/${project_id},0,0,0
1682549530199,29369,Get all project phases,500,Internal Server Error,Thread group 1-51,,false,,111,137,55,55,http://172.16.1.2:32785/api-gateway/phases,29369,0,0
1682549530173,29395,Get all project phases,500,Internal Server Error,Thread group 1-86,,false,,111,137,55,55,http://172.16.1.2:32785/api-gateway/phases,29395,0,0
1682549559568,0,Delete project phase,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 44: http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},Thread group 1-86,text,false,,1213,0,55,55,http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},0,0,0
1682549559568,0,Delete project phase,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 44: http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},Thread group 1-51,text,false,,1213,0,55,55,http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},0,0,0
1682549559568,0,Delete project,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 46: http://172.16.1.2:32785/api-gateway/projects/${project_id},Thread group 1-86,text,false,,1209,0,55,55,http://172.16.1.2:32785/api-gateway/projects/${project_id},0,0,0
1682549559568,0,Delete project,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 46: http://172.16.1.2:32785/api-gateway/projects/${project_id},Thread group 1-51,text,false,,1209,0,55,55,http://172.16.1.2:32785/api-gateway/projects/${project_id},0,0,0
1682549530139,29672,Get all project phases,500,Internal Server Error,Thread group 1-63,,false,,111,137,53,53,http://172.16.1.2:32785/api-gateway/phases,29672,0,0
1682549530044,29767,Get all project phases,500,Internal Server Error,Thread group 1-91,,false,,111,137,53,53,http://172.16.1.2:32785/api-gateway/phases,29767,0,0
1682549559811,0,Delete project phase,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 44: http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},Thread group 1-63,text,false,,1213,0,53,53,http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},0,0,0
1682549559811,0,Delete project phase,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 44: http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},Thread group 1-91,text,false,,1213,0,53,53,http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},0,0,0
1682549559811,0,Delete project,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 46: http://172.16.1.2:32785/api-gateway/projects/${project_id},Thread group 1-63,text,false,,1209,0,53,53,http://172.16.1.2:32785/api-gateway/projects/${project_id},0,0,0
1682549559811,0,Delete project,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 46: http://172.16.1.2:32785/api-gateway/projects/${project_id},Thread group 1-91,text,false,,1209,0,53,53,http://172.16.1.2:32785/api-gateway/projects/${project_id},0,0,0
1682549530052,29761,Get all project phases,500,Internal Server Error,Thread group 1-93,,false,,111,137,51,51,http://172.16.1.2:32785/api-gateway/phases,29761,0,0
1682549559813,0,Delete project phase,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 44: http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},Thread group 1-93,text,false,,1213,0,51,51,http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},0,0,0
1682549559813,0,Delete project,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 46: http://172.16.1.2:32785/api-gateway/projects/${project_id},Thread group 1-93,text,false,,1209,0,51,51,http://172.16.1.2:32785/api-gateway/projects/${project_id},0,0,0
1682549530179,29635,Get all project phases,500,Internal Server Error,Thread group 1-34,,false,,111,137,50,50,http://172.16.1.2:32785/api-gateway/phases,29635,0,0
1682549559814,0,Delete project phase,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 44: http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},Thread group 1-34,text,false,,1213,0,50,50,http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},0,0,0
1682549559814,0,Delete project,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 46: http://172.16.1.2:32785/api-gateway/projects/${project_id},Thread group 1-34,text,false,,1209,0,50,50,http://172.16.1.2:32785/api-gateway/projects/${project_id},0,0,0
1682549530060,29757,Get all project phases,500,Internal Server Error,Thread group 1-82,,false,,111,137,49,49,http://172.16.1.2:32785/api-gateway/phases,29757,0,0
1682549530044,29773,Get all project phases,500,Internal Server Error,Thread group 1-37,,false,,111,137,49,49,http://172.16.1.2:32785/api-gateway/phases,29773,0,0
1682549530185,29632,Get all project phases,500,Internal Server Error,Thread group 1-94,,false,,111,137,49,49,http://172.16.1.2:32785/api-gateway/phases,29632,0,0
1682549559817,0,Delete project phase,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 44: http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},Thread group 1-82,text,false,,1213,0,49,49,http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},0,0,0
1682549559817,0,Delete project phase,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 44: http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},Thread group 1-37,text,false,,1213,0,49,49,http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},0,0,0
1682549559817,0,Delete project phase,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 44: http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},Thread group 1-94,text,false,,1213,0,49,49,http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},0,0,0
1682549559818,0,Delete project,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 46: http://172.16.1.2:32785/api-gateway/projects/${project_id},Thread group 1-82,text,false,,1209,0,49,49,http://172.16.1.2:32785/api-gateway/projects/${project_id},0,0,0
1682549559818,0,Delete project,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 46: http://172.16.1.2:32785/api-gateway/projects/${project_id},Thread group 1-37,text,false,,1209,0,49,49,http://172.16.1.2:32785/api-gateway/projects/${project_id},0,0,0
1682549559818,0,Delete project,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 46: http://172.16.1.2:32785/api-gateway/projects/${project_id},Thread group 1-94,text,false,,1209,0,49,49,http://172.16.1.2:32785/api-gateway/projects/${project_id},0,0,0
1682549530178,29643,Get all project phases,500,Internal Server Error,Thread group 1-100,,false,,111,137,46,46,http://172.16.1.2:32785/api-gateway/phases,29643,0,0
1682549530197,29624,Get all project phases,500,Internal Server Error,Thread group 1-78,,false,,111,137,46,46,http://172.16.1.2:32785/api-gateway/phases,29624,0,0
1682549530144,29677,Get all project phases,500,Internal Server Error,Thread group 1-61,,false,,111,137,46,46,http://172.16.1.2:32785/api-gateway/phases,29677,0,0
1682549559821,0,Delete project phase,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 44: http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},Thread group 1-100,text,false,,1213,0,46,46,http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},0,0,0
1682549559821,0,Delete project,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 46: http://172.16.1.2:32785/api-gateway/projects/${project_id},Thread group 1-100,text,false,,1209,0,46,46,http://172.16.1.2:32785/api-gateway/projects/${project_id},0,0,0
1682549559821,0,Delete project phase,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 44: http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},Thread group 1-78,text,false,,1213,0,46,46,http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},0,0,0
1682549559822,0,Delete project phase,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 44: http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},Thread group 1-61,text,false,,1213,0,46,46,http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},0,0,0
1682549559822,0,Delete project,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 46: http://172.16.1.2:32785/api-gateway/projects/${project_id},Thread group 1-78,text,false,,1209,0,46,46,http://172.16.1.2:32785/api-gateway/projects/${project_id},0,0,0
1682549559822,0,Delete project,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 46: http://172.16.1.2:32785/api-gateway/projects/${project_id},Thread group 1-61,text,false,,1209,0,45,45,http://172.16.1.2:32785/api-gateway/projects/${project_id},0,0,0
1682549530044,29779,Get all project phases,500,Internal Server Error,Thread group 1-31,,false,,111,137,43,43,http://172.16.1.2:32785/api-gateway/phases,29779,0,0
1682549559823,0,Delete project phase,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 44: http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},Thread group 1-31,text,false,,1213,0,43,43,http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},0,0,0
1682549559823,0,Delete project,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 46: http://172.16.1.2:32785/api-gateway/projects/${project_id},Thread group 1-31,text,false,,1209,0,43,43,http://172.16.1.2:32785/api-gateway/projects/${project_id},0,0,0
1682549530061,29766,Get all project phases,500,Internal Server Error,Thread group 1-99,,false,,111,137,42,42,http://172.16.1.2:32785/api-gateway/phases,29766,0,0
1682549530050,29777,Get all project phases,500,Internal Server Error,Thread group 1-32,,false,,111,137,42,42,http://172.16.1.2:32785/api-gateway/phases,29777,0,0
1682549559827,0,Delete project phase,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 44: http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},Thread group 1-32,text,false,,1213,0,42,42,http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},0,0,0
1682549559827,0,Delete project phase,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 44: http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},Thread group 1-99,text,false,,1213,0,42,42,http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},0,0,0
1682549559827,0,Delete project,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 46: http://172.16.1.2:32785/api-gateway/projects/${project_id},Thread group 1-32,text,false,,1209,0,42,42,http://172.16.1.2:32785/api-gateway/projects/${project_id},0,0,0
1682549559827,0,Delete project,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 46: http://172.16.1.2:32785/api-gateway/projects/${project_id},Thread group 1-99,text,false,,1209,0,42,42,http://172.16.1.2:32785/api-gateway/projects/${project_id},0,0,0
1682549530043,29786,Get all project phases,500,Internal Server Error,Thread group 1-28,,false,,111,137,40,40,http://172.16.1.2:32785/api-gateway/phases,29786,0,0
1682549530184,29645,Get all project phases,500,Internal Server Error,Thread group 1-87,,false,,111,137,40,40,http://172.16.1.2:32785/api-gateway/phases,29645,0,0
1682549559829,0,Delete project phase,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 44: http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},Thread group 1-28,text,false,,1213,0,40,40,http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},0,0,0
1682549530132,29698,Get all project phases,500,Internal Server Error,Thread group 1-50,,false,,111,137,40,40,http://172.16.1.2:32785/api-gateway/phases,29698,0,0
1682549559830,0,Delete project,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 46: http://172.16.1.2:32785/api-gateway/projects/${project_id},Thread group 1-28,text,false,,1209,0,40,40,http://172.16.1.2:32785/api-gateway/projects/${project_id},0,0,0
1682549559830,0,Delete project phase,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 44: http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},Thread group 1-87,text,false,,1213,0,40,40,http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},0,0,0
1682549559830,0,Delete project phase,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 44: http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},Thread group 1-50,text,false,,1213,0,40,40,http://172.16.1.2:32785/api-gateway/phases/${project_phase_id},0,0,0
1682549559830,0,Delete project,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 46: http://172.16.1.2:32785/api-gateway/projects/${project_id},Thread group 1-87,text,false,,1209,0,40,40,http://172.16.1.2:32785/api-gateway/projects/${project_id},0,0,0
1682549559830,0,Delete project,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 46: http://172.16.1.2:32785/api-gateway/projects/${project_id},Thread group 1-50,text,false,,1209,0,40,40,http://172.16.1.2:32785/api-gateway/projects/${project_id},0,0,0
